Education,Marital_Status,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,age,Accepted_Cmp,duration,children,HighestPurchaseSource
College Graduate,Single,80695.0,557,129,984,193,37,18,1,5,8,5,2,0,60,No,12.731006160164272,0,catalog
Master,Single,33316.0,79,1,31,4,4,12,3,2,1,4,6,0,52,No,12.966461327857632,2,store
College Graduate,Together,58554.0,368,24,68,38,0,88,6,8,2,6,7,0,55,No,13.987679671457906,2,web
High School,Married,17256.0,6,4,14,8,8,22,2,2,1,2,8,0,31,Yes,12.829568788501026,1,web
College Graduate,Divorced,53034.0,160,15,196,15,11,50,8,6,1,7,8,0,49,No,13.314168377823409,2,store
Technical School,Together,52203.0,488,21,238,56,108,28,1,8,7,11,6,0,73,No,14.143737166324435,0,store
Technical School,Divorced,59601.0,691,7,69,0,7,23,4,2,2,7,8,0,46,Yes,13.160848733744011,1,store
Master,Single,75154.0,543,10,205,160,143,82,1,6,3,6,3,0,65,Yes,14.047912388774812,1,web
College Graduate,Single,47025.0,254,7,108,20,0,26,3,6,3,5,6,0,47,No,12.873374401095141,1,web
College Graduate,Married,37971.0,5,4,10,2,2,7,1,1,0,3,8,0,50,No,12.824093086926762,1,store
Master,Divorced,41335.0,112,19,21,16,14,5,3,4,1,4,7,0,55,No,12.739219712525667,1,web
College Graduate,Married,67267.0,134,11,59,15,2,30,1,3,2,5,2,0,65,No,12.361396303901437,1,store
College Graduate,Single,57338.0,143,6,52,11,8,17,2,4,1,5,5,0,48,No,12.399726214921287,1,store
Technical School,Together,50523.0,51,4,24,4,7,1,2,2,0,4,6,0,63,No,12.7419575633128,2,store
Master,Single,35791.0,27,0,5,0,0,3,2,1,0,3,8,0,58,No,13.379876796714578,3,store
PhD,Divorced,50611.0,459,0,24,6,0,4,6,4,5,7,6,0,63,Yes,13.96577686516085,1,store
PhD,Married,56242.0,689,8,167,11,8,88,5,8,4,11,6,0,54,No,13.555099247091034,1,store
College Graduate,Single,48904.0,283,10,38,0,13,27,4,7,2,4,8,0,63,No,13.804243668720055,1,web
College Graduate,Single,56243.0,347,0,35,4,3,7,6,4,2,8,5,0,48,No,12.728268309377139,3,store
College Graduate,Married,21355.0,5,13,14,0,5,31,2,2,1,2,6,0,38,Yes,13.089664613278575,1,web
Master,Together,57420.0,280,0,18,0,0,24,3,5,1,6,7,0,52,Yes,13.242984257357975,1,store
Master,Divorced,46390.0,95,14,64,2,9,38,1,4,2,3,7,0,68,No,12.383299110198495,1,web
Technical School,Together,54342.0,84,10,34,11,10,28,4,3,1,4,6,0,67,No,13.221081451060916,2,store
College Graduate,Married,20895.0,18,3,17,3,0,4,1,2,0,3,9,0,50,No,13.960301163586584,1,store
College Graduate,Married,92344.0,992,24,694,51,19,119,0,5,10,5,1,0,75,Yes,12.684462696783026,0,catalog
Technical School,Together,26907.0,9,1,7,0,3,2,2,1,0,3,7,0,47,No,13.089664613278575,2,store
College Graduate,Together,44964.0,19,1,17,2,0,2,1,1,0,3,8,0,43,No,13.765913757700206,2,store
College Graduate,Together,75507.0,709,93,374,104,80,80,1,8,6,6,3,0,44,No,12.39151266255989,0,web
Master,Married,53761.0,158,0,76,13,7,71,6,4,4,3,5,0,51,No,12.947296372347708,2,web
College Graduate,Together,22682.0,10,14,29,4,2,36,3,2,1,4,4,0,50,No,12.969199178644764,1,store
PhD,Together,38887.0,25,1,13,0,0,3,1,1,0,3,7,0,51,No,12.558521560574949,1,store
Technical School,Single,41658.0,8,4,12,15,4,29,2,1,1,2,4,0,48,No,13.867214236824093,2,store
PhD,Married,29791.0,14,0,6,0,0,0,2,2,0,3,5,0,51,No,12.355920602327172,1,store
Master,Married,63915.0,622,7,115,30,0,15,2,6,3,12,5,0,67,No,13.14715947980835,2,store
College Graduate,Divorced,39996.0,11,0,3,0,0,1,1,1,0,2,6,0,49,No,12.336755646817249,2,store
College Graduate,Divorced,26759.0,25,3,16,8,5,2,2,2,1,3,6,0,51,No,12.621492128678987,1,store
Master,Divorced,63841.0,635,15,100,20,7,131,1,9,3,9,6,0,55,No,13.42094455852156,1,web
PhD,Married,51039.0,100,64,79,65,0,109,2,6,2,4,7,0,54,No,13.782340862422998,2,web
College Graduate,Married,60544.0,201,2,43,3,5,35,4,5,1,5,6,0,62,No,14.075290896646132,2,web
College Graduate,Married,65685.0,642,14,49,0,7,57,1,9,2,9,5,0,51,No,12.484599589322382,1,web
College Graduate,Married,37716.0,97,1,41,6,2,41,2,4,1,3,7,0,70,No,12.421629021218344,1,web
College Graduate,Single,36864.0,204,5,39,17,0,89,3,5,2,4,8,0,66,Yes,14.108145106091717,1,web
Master,Married,44511.0,513,7,133,46,14,14,6,8,4,8,8,0,53,No,13.943874058863791,1,web
PhD,Married,36947.0,88,3,21,4,1,29,4,3,0,4,9,0,56,No,14.124572210814511,2,store
Master,Together,47352.0,172,12,112,8,0,15,4,6,1,5,7,0,72,No,13.44832306639288,1,web
Master,Married,67087.0,329,35,222,130,35,43,2,7,5,8,4,0,70,No,12.763860369609857,1,store
College Graduate,Married,57045.0,296,13,104,11,13,17,3,4,2,9,3,0,73,No,14.036960985626283,1,store
PhD,Divorced,36957.0,100,2,16,2,1,31,4,3,2,2,9,0,70,Yes,14.042436687200547,2,web
PhD,Married,69389.0,422,7,238,69,46,15,1,7,2,12,4,0,46,No,13.982203969883642,1,store
College Graduate,Married,80134.0,1218,16,272,104,0,80,2,5,3,6,6,0,51,Yes,13.34154688569473,1,store
Master,Married,43142.0,5,1,7,2,1,4,1,1,0,2,7,0,54,No,12.591375770020534,2,store
College Graduate,Married,80589.0,507,93,520,242,40,26,1,5,10,5,1,0,79,Yes,12.6652977412731,0,catalog
College Graduate,Single,34412.0,52,12,50,4,36,55,3,5,0,3,9,0,33,No,13.604380561259411,1,web
College Graduate,Single,57537.0,191,56,139,51,8,100,4,4,3,8,4,0,44,No,13.284052019164955,1,store
High School,Together,22634.0,2,23,11,8,6,46,1,2,1,2,8,0,57,No,13.681040383299111,0,web
College Graduate,Together,51315.0,68,28,39,16,30,41,1,2,2,5,2,0,75,No,12.577686516084873,0,store
College Graduate,Married,36026.0,20,4,10,6,4,17,2,2,0,3,6,0,51,No,12.5201916495551,3,store
College Graduate,Married,24639.0,20,3,16,0,4,1,3,2,0,4,6,0,50,No,12.648870636550308,2,store
PhD,Together,34578.0,7,0,1,0,0,0,1,1,0,2,6,0,51,No,12.449007529089664,3,store
Technical School,Single,65704.0,279,172,74,38,8,246,1,2,10,10,1,0,51,No,12.941820670773442,0,catalog
College Graduate,Single,63810.0,977,12,253,16,12,101,4,4,3,12,8,0,57,Yes,13.86173853524983,1,store
PhD,Together,54132.0,30,1,8,0,0,3,1,1,0,3,7,0,54,No,12.596851471594798,1,store
College Graduate,Married,18690.0,6,1,7,23,4,19,1,1,1,2,8,0,64,No,13.73305954825462,0,store
College Graduate,Married,28164.0,3,18,26,11,8,12,3,2,0,4,7,0,53,No,13.385352498288844,1,store
PhD,Married,34596.0,14,0,2,0,0,7,1,1,0,2,8,0,49,No,13.442847364818617,1,store
PhD,Married,43269.0,10,1,7,0,0,1,1,1,0,2,8,0,51,No,13.015742642026009,1,store
Technical School,Single,38741.0,7,10,17,8,6,13,2,2,0,3,7,0,65,No,12.48186173853525,2,store
College Graduate,Single,31907.0,33,87,64,175,16,74,1,6,1,6,7,0,51,No,13.552361396303901,0,web
Master,Married,27100.0,12,0,13,2,0,10,1,1,0,3,7,0,40,No,13.464750171115675,1,store
Technical School,Divorced,31163.0,2,3,10,11,2,10,1,1,0,3,6,0,50,No,12.605065023956195,1,store
College Graduate,Married,92533.0,693,21,118,110,147,42,1,6,5,11,2,0,38,Yes,12.758384668035593,0,store
College Graduate,Single,34853.0,9,3,15,2,3,2,2,2,0,3,6,0,50,No,12.747433264887064,2,store
College Graduate,Divorced,70844.0,129,26,67,3,67,2,5,6,1,5,7,0,56,No,12.895277207392198,2,web
Technical School,Married,31086.0,16,2,11,3,0,16,2,1,1,2,8,0,44,Yes,13.385352498288844,2,store
College Graduate,Married,60544.0,201,2,43,3,5,35,4,5,1,5,6,0,62,No,14.075290896646132,2,web
Technical School,Together,20491.0,5,4,5,4,2,10,1,0,1,2,7,0,37,No,13.656399726214921,0,store
College Graduate,Married,42523.0,14,36,11,3,26,35,1,1,1,4,2,0,59,No,12.41615331964408,0,store
College Graduate,Married,39922.0,29,12,59,19,1,36,2,3,0,4,8,0,40,No,13.60164271047228,1,store
College Graduate,Together,33402.0,26,2,19,10,5,8,3,2,1,3,8,0,71,No,13.180013689253936,2,store
Master,Married,36408.0,9,1,4,3,2,3,1,1,0,2,6,0,74,No,13.00205338809035,2,store
College Graduate,Together,21645.0,14,0,23,4,5,19,3,3,0,3,9,0,44,Yes,14.050650239561945,1,web
Master,Widow,78427.0,972,19,595,180,26,138,3,3,7,10,3,0,75,Yes,13.911019849418206,0,store
College Graduate,Together,82657.0,966,168,672,246,105,126,1,7,5,10,4,0,77,Yes,12.985626283367557,0,store
College Graduate,Married,51876.0,99,27,102,28,48,6,1,2,2,8,1,0,65,No,12.936344969199178,0,store
Technical School,Married,78041.0,482,35,553,72,160,17,1,4,4,9,2,0,52,No,13.765913757700206,0,store
College Graduate,Married,52852.0,714,8,99,11,0,47,4,10,7,5,8,0,66,Yes,13.806981519507186,1,web
PhD,Together,70038.0,587,54,348,71,54,130,1,4,4,8,2,0,41,No,12.908966461327857,0,store
Technical School,Together,69401.0,399,27,159,58,8,39,4,4,4,5,2,0,50,No,12.501026694045175,1,store
College Graduate,Together,46053.0,56,10,92,19,7,25,3,3,2,4,5,0,51,No,13.593429158110883,1,store
College Graduate,Married,77343.0,227,151,573,98,54,31,1,3,4,9,1,0,58,No,12.28747433264887,0,store
College Graduate,Single,73892.0,703,102,601,0,58,43,1,3,11,8,1,0,70,Yes,12.856947296372347,0,catalog
PhD,Single,40304.0,37,0,17,0,0,3,1,2,0,3,7,0,56,No,12.97741273100616,1,store
PhD,Together,32727.0,167,13,180,86,13,70,2,7,3,5,8,0,58,No,14.067077344284737,0,web
College Graduate,Together,68695.0,458,81,356,106,50,40,1,4,4,7,2,0,54,No,12.243668720054757,0,store
College Graduate,Divorced,43300.0,91,3,52,2,1,31,3,4,0,4,8,0,52,Yes,13.94113620807666,1,web
College Graduate,Together,26290.0,15,8,16,11,5,22,4,2,0,4,6,0,51,No,13.69199178644764,2,store
College Graduate,Single,93790.0,1302,68,731,89,114,45,0,6,7,12,2,0,53,Yes,12.607802874743326,0,store
PhD,Married,38410.0,153,64,123,116,64,14,2,5,2,9,6,0,49,Yes,14.020533880903491,0,store
Master,Widow,64866.0,508,5,21,7,5,10,4,7,3,7,5,0,73,Yes,12.654346338124572,1,web
College Graduate,Together,57957.0,290,59,177,77,5,29,7,4,6,8,3,1,64,No,13.092402464065708,1,store
PhD,Together,46015.0,38,0,2,0,0,6,1,1,0,3,7,0,68,Yes,12.4435318275154,2,store
College Graduate,Together,16531.0,2,13,6,7,5,11,3,3,0,3,7,0,45,No,12.262833675564682,1,web
Master,Married,28072.0,30,0,10,2,0,5,1,1,0,3,7,0,37,No,13.207392197125257,1,store
Master,Divorced,49476.0,386,23,95,54,41,196,4,2,11,5,2,0,60,No,13.256673511293634,1,catalog
College Graduate,Married,50725.0,443,10,75,0,10,48,4,8,1,8,8,0,70,No,13.604380561259411,1,web
College Graduate,Together,83844.0,901,31,345,75,31,191,1,4,4,11,1,0,71,Yes,13.363449691991786,0,store
PhD,Married,41145.0,9,0,3,0,0,1,1,0,0,3,3,0,73,No,12.618754277891854,2,store
College Graduate,Together,67419.0,846,84,352,91,56,42,4,9,4,8,5,0,53,No,13.681040383299111,1,web
Technical School,Married,23162.0,8,3,9,19,4,22,3,1,1,3,6,0,53,No,12.752908966461328,2,store
College Graduate,Married,34380.0,72,7,58,13,1,24,4,4,1,3,8,0,46,No,13.390828199863108,1,web
College Graduate,Single,34704.0,29,0,5,0,1,5,1,1,0,3,5,0,57,No,13.404517453798768,1,store
PhD,Married,94871.0,169,24,553,188,0,144,1,8,5,4,7,0,54,Yes,14.056125941136209,2,web
College Graduate,Married,65148.0,460,35,422,33,12,153,2,6,6,7,4,0,65,No,13.848049281314168,1,store
College Graduate,Together,39898.0,69,8,26,12,7,12,2,3,0,4,7,0,69,No,13.607118412046544,1,store
Master,Single,64857.0,556,14,717,210,0,43,1,7,5,10,4,0,67,No,13.828884325804244,0,store
PhD,Married,59892.0,73,0,13,0,1,0,1,2,1,3,3,0,53,No,12.8870636550308,1,store
Master,Single,41020.0,112,1,54,7,7,36,1,3,2,4,3,0,36,No,12.900752908966462,0,store
PhD,Married,57072.0,944,0,60,0,0,30,2,7,5,13,5,0,62,Yes,12.659822039698836,1,store
College Graduate,Single,60474.0,265,199,303,234,9,170,7,10,2,12,7,0,44,No,13.475701574264203,1,store
College Graduate,Together,62807.0,526,28,135,10,21,99,3,5,3,12,5,0,63,No,14.05886379192334,1,store
Technical School,Together,19414.0,2,3,12,3,5,7,1,1,0,3,8,0,42,No,12.933607118412047,1,store
College Graduate,Married,19107.0,2,4,9,10,5,16,2,1,0,3,7,0,43,No,13.084188911704311,1,store
Technical School,Together,75484.0,378,97,259,197,194,34,2,7,3,6,4,0,47,No,14.13826146475017,1,web
Master,Single,70379.0,553,25,142,65,67,8,3,6,3,13,4,0,47,No,13.555099247091034,1,store
Master,Together,79419.0,751,127,687,20,15,31,1,4,6,4,2,0,53,No,12.251882272416154,0,catalog
PhD,Together,64014.0,406,0,30,0,0,8,7,8,2,5,7,0,77,Yes,12.284736481861739,3,web
College Graduate,Married,76998.0,1449,89,161,69,35,107,2,11,8,8,6,0,68,Yes,13.69472963723477,1,web
Master,Together,49854.0,123,17,171,39,0,30,5,6,2,5,6,0,51,No,12.865160848733744,1,web
PhD,Married,60585.0,267,42,309,55,42,21,10,7,4,9,5,0,52,Yes,13.245722108145106,2,store
PhD,Divorced,42873.0,209,0,40,3,2,15,4,6,1,4,8,0,73,No,13.66735112936345,2,web
College Graduate,Together,87679.0,1259,172,815,97,148,33,1,7,11,10,4,0,35,Yes,13.155373032169747,0,catalog
College Graduate,Together,57867.0,344,35,178,15,23,17,7,7,2,9,6,0,45,No,12.974674880219029,1,store
College Graduate,Married,35765.0,22,3,30,0,5,15,2,2,0,4,6,0,33,No,12.780287474332649,1,store
College Graduate,Married,65492.0,247,161,295,210,85,47,2,4,7,13,2,0,64,No,12.654346338124572,0,store
College Graduate,Divorced,32952.0,38,0,12,3,1,1,1,2,0,3,7,0,46,No,12.80766598220397,1,store
PhD,Together,53374.0,896,10,101,13,10,34,6,4,2,9,9,0,54,Yes,14.099931553730322,1,store
College Graduate,Together,71706.0,931,56,253,91,98,14,4,9,5,7,5,0,64,No,13.856262833675565,1,web
College Graduate,Married,68487.0,758,12,385,33,89,89,1,9,7,13,4,0,35,No,13.689253935660506,0,store
Master,Together,53253.0,216,9,57,20,9,125,7,4,3,5,5,0,48,No,13.609856262833675,2,store
Technical School,Divorced,31163.0,2,3,10,11,2,10,1,1,0,3,6,0,50,No,12.605065023956195,1,store
College Graduate,Married,42014.0,244,15,108,4,15,50,6,7,1,6,8,0,46,Yes,14.097193702943189,1,web
Master,Married,54108.0,539,6,91,8,6,97,13,8,2,9,8,0,50,No,13.878165639972622,2,store
PhD,Single,49667.0,1181,26,120,17,13,39,2,5,10,5,8,0,68,Yes,14.088980150581794,0,catalog
Master,Married,63206.0,750,8,125,11,8,26,1,4,3,6,2,0,49,Yes,12.509240246406572,0,store
Master,Married,57136.0,306,5,109,21,109,92,9,5,2,10,6,0,51,No,13.204654346338124,2,store
Technical School,Together,46772.0,350,104,189,197,151,57,6,11,8,5,8,0,48,Yes,13.872689938398358,1,web
PhD,Married,78931.0,331,197,170,58,152,35,1,2,8,13,1,0,52,No,12.908966461327857,0,store
College Graduate,Together,53977.0,620,16,165,0,24,82,5,5,5,12,5,0,65,No,13.289527720739219,1,store
College Graduate,Married,84219.0,434,137,400,45,137,45,1,3,4,10,1,0,35,No,12.635181382614647,0,store
Master,Single,46098.0,57,0,27,0,0,36,4,3,2,2,8,0,48,No,14.094455852156058,2,web
College Graduate,Married,73538.0,811,76,428,99,137,107,3,10,4,9,7,0,58,No,13.82340862422998,1,web
College Graduate,Married,79529.0,423,42,706,73,197,197,1,4,8,9,2,0,37,No,12.405201916495551,0,store
Technical School,Together,20981.0,2,12,10,6,13,30,1,3,1,2,8,0,46,Yes,13.396303901437372,0,web
College Graduate,Single,51766.0,60,51,87,6,20,51,2,4,2,4,5,0,43,No,12.53388090349076,1,web
College Graduate,Married,55759.0,675,0,85,10,7,77,5,10,3,8,8,0,61,No,13.815195071868583,1,web
College Graduate,Married,33039.0,30,8,12,8,8,12,1,2,0,4,5,0,45,No,13.034907597535934,1,store
Master,Married,37787.0,40,1,40,4,3,18,1,3,0,3,8,0,51,No,13.00479123887748,1,web
College Graduate,Single,27242.0,3,17,26,20,1,39,2,2,0,3,9,0,53,Yes,13.86173853524983,1,store
PhD,Single,87188.0,910,111,724,49,74,55,1,10,2,6,3,0,40,Yes,13.30321697467488,0,web
College Graduate,Together,69930.0,252,98,827,219,70,196,1,4,5,12,3,0,52,No,13.325119780971937,0,store
College Graduate,Single,37697.0,34,6,21,11,4,8,1,2,1,3,6,0,47,No,12.621492128678987,1,store
PhD,Married,37401.0,19,3,19,3,1,3,2,2,0,3,7,0,50,No,12.380561259411362,1,store
College Graduate,Single,3502.0,2,1,1,0,0,1,0,0,0,0,14,0,50,No,13.442847364818617,1,web
College Graduate,Married,58597.0,490,0,184,10,28,21,12,7,4,9,7,0,47,No,13.83709787816564,2,store
PhD,Widow,82032.0,332,194,377,149,125,57,0,4,6,7,1,0,75,No,12.465434633812457,0,store
College Graduate,Together,28087.0,53,8,17,13,0,21,3,2,2,2,7,0,65,No,13.779603011635865,2,web
PhD,Single,74004.0,784,48,560,42,176,48,1,4,6,4,3,0,36,Yes,12.574948665297741,0,catalog
College Graduate,Together,19740.0,7,11,3,10,4,20,2,1,1,3,5,0,63,No,13.49760438056126,1,store
Technical School,Married,57036.0,1171,43,219,19,14,47,4,6,3,13,9,0,48,Yes,13.779603011635865,1,store
Technical School,Together,53083.0,215,7,33,3,0,13,6,5,1,5,7,0,65,Yes,13.35523613963039,2,web
PhD,Married,69283.0,674,62,134,0,26,8,4,7,3,13,5,0,48,No,12.27378507871321,1,store
Master,Single,46098.0,57,0,27,0,0,36,4,3,2,2,8,0,48,Yes,14.094455852156058,2,web
Technical School,Married,23331.0,5,36,7,0,10,45,2,3,0,3,8,0,35,No,14.047912388774812,1,web
Technical School,Single,23331.0,104,20,101,24,15,5,6,5,1,5,9,0,35,No,13.963039014373717,1,web
College Graduate,Single,9255.0,9,0,7,2,0,4,1,1,1,2,8,0,34,No,12.75564681724846,1,store
PhD,Widow,67786.0,431,82,441,80,20,102,1,3,6,6,1,0,64,Yes,12.791238877481177,0,catalog
PhD,Married,71969.0,1000,0,76,0,0,10,3,3,4,9,8,0,52,Yes,13.932922655715263,1,store
Master,Single,59235.0,448,40,469,80,0,91,3,11,2,12,7,0,56,No,13.69199178644764,1,store
College Graduate,Together,31928.0,33,4,24,4,2,5,2,3,0,4,7,0,34,No,12.487337440109513,1,store
Master,Together,74881.0,505,72,270,36,27,54,4,9,2,12,5,0,62,No,13.541409993155373,2,store
College Graduate,Married,65819.0,267,38,701,149,165,63,1,5,4,10,3,0,45,No,13.81245722108145,0,store
PhD,Single,51411.0,14,0,3,0,0,1,1,0,0,3,5,0,70,No,13.325119780971937,3,store
College Graduate,Divorced,51983.0,631,0,115,10,7,30,3,9,2,10,7,0,59,No,14.05886379192334,1,store
Master,Together,42386.0,65,4,16,0,4,11,1,3,0,3,8,0,37,No,13.689253935660506,1,web
Technical School,Married,30390.0,10,12,12,25,1,20,1,2,0,3,6,0,36,No,13.05407255304586,0,store
College Graduate,Single,30983.0,51,4,50,12,1,49,1,4,0,3,8,0,60,Yes,13.867214236824093,0,web
College Graduate,Widow,66033.0,293,35,179,46,59,65,2,8,3,7,7,0,66,No,13.670088980150581,1,web
Technical School,Married,37284.0,11,1,2,2,1,6,1,0,0,3,6,0,48,No,13.483915126625599,2,store
Master,Divorced,57530.0,50,1,27,6,7,1,1,1,1,4,1,0,72,No,12.944558521560575,1,store
Technical School,Married,76800.0,173,26,255,35,71,81,1,4,4,7,1,0,58,No,12.542094455852157,0,store
College Graduate,Married,63943.0,423,184,368,13,97,21,1,6,4,6,5,0,67,No,14.053388090349076,1,web
College Graduate,Together,76081.0,292,30,415,63,33,200,1,4,5,4,2,0,61,Yes,12.334017796030116,0,catalog
College Graduate,Married,67445.0,757,80,217,29,80,11,5,9,6,12,6,0,49,No,14.11088295687885,1,store
Master,Married,37054.0,12,1,6,0,1,5,2,1,0,3,7,0,56,No,13.018480492813142,2,store
Master,Together,47175.0,167,2,44,6,2,19,7,4,2,4,8,0,61,Yes,13.900068446269678,2,web
College Graduate,Divorced,31859.0,3,1,3,8,0,5,1,1,0,2,7,0,47,No,13.273100616016427,1,store
College Graduate,Divorced,27215.0,30,5,22,8,9,28,4,2,1,4,6,0,62,No,13.661875427789186,3,store
PhD,Divorced,70179.0,532,88,168,69,44,133,3,7,3,13,5,0,47,No,13.17180013689254,1,store
College Graduate,Married,39922.0,29,12,59,19,1,36,2,3,0,4,8,0,40,No,13.60164271047228,1,store
Master,Married,49681.0,411,0,26,0,0,21,6,7,1,7,7,0,47,No,12.881587953456537,2,web
College Graduate,Married,24645.0,5,3,4,4,1,0,1,1,0,2,8,0,35,No,13.88911704312115,1,store
College Graduate,Divorced,79865.0,71,99,278,185,121,38,1,5,10,5,1,0,69,No,12.262833675564682,1,catalog
College Graduate,Married,44322.0,46,0,40,3,0,3,2,3,0,3,8,0,38,No,12.268309377138946,1,web
College Graduate,Single,47958.0,268,11,88,15,3,22,2,6,3,5,5,0,71,No,13.672826830937714,1,web
Master,Single,63972.0,928,63,254,0,12,12,4,5,4,10,4,0,59,Yes,13.804243668720055,1,store
College Graduate,Together,75315.0,459,15,171,142,23,31,2,5,4,12,2,0,69,No,12.438056125941136,1,store
PhD,Married,55517.0,483,0,108,0,6,36,5,11,1,6,9,0,73,Yes,13.984941820670773,2,web
PhD,Married,75283.0,733,9,180,12,19,66,11,6,3,5,4,0,66,No,13.489390828199863,3,web
PhD,Single,82800.0,1006,22,115,59,68,45,1,7,6,12,3,0,77,Yes,13.826146475017111,0,store
College Graduate,Married,38998.0,34,1,14,0,0,5,3,2,0,3,8,1,69,No,13.883641341546886,2,store
Master,Single,90638.0,1156,120,915,94,144,96,1,3,4,10,1,0,32,Yes,12.605065023956195,0,store
Master,Married,27161.0,7,4,23,7,0,11,1,1,0,3,7,0,37,No,12.900752908966462,1,store
College Graduate,Married,42014.0,244,15,108,4,15,50,6,7,1,6,8,0,46,Yes,14.097193702943189,1,web
PhD,Together,38201.0,233,0,23,0,0,12,4,5,1,5,8,0,63,No,13.483915126625599,1,web
College Graduate,Together,45203.0,35,3,67,10,8,24,1,3,1,3,6,0,41,Yes,12.501026694045175,2,web
PhD,Together,81574.0,1252,0,465,46,35,0,1,4,5,8,1,0,76,Yes,12.402464065708418,0,store
College Graduate,Married,34935.0,34,4,66,3,10,20,1,2,1,4,7,0,31,No,13.253935660506503,0,store
Master,Single,60482.0,255,43,134,37,14,24,1,7,2,7,7,0,47,No,13.661875427789186,1,web
College Graduate,Together,34633.0,8,1,5,0,0,1,1,1,0,2,6,0,67,No,12.66255989048597,3,store
Master,Together,78093.0,368,32,639,13,43,10,1,4,7,5,1,0,76,No,12.780287474332649,0,catalog
College Graduate,Divorced,82460.0,255,47,573,52,32,15,1,5,3,6,1,0,73,No,12.804928131416839,0,store
Master,Together,45903.0,33,8,10,2,10,3,2,2,1,3,4,0,57,No,12.41615331964408,1,store
College Graduate,Divorced,81361.0,163,23,424,27,65,76,1,3,10,13,1,0,36,Yes,12.572210814510608,0,store
PhD,Divorced,35860.0,15,0,8,4,2,20,2,1,1,2,5,0,50,Yes,12.344969199178644,2,store
Master,Together,40442.0,45,12,52,25,22,13,4,3,1,4,7,0,71,Yes,14.091718001368925,2,store
College Graduate,Married,61482.0,48,58,68,16,66,43,1,3,2,6,2,0,58,No,12.238193018480493,0,store
College Graduate,Married,34968.0,158,6,45,8,2,2,7,3,2,5,7,0,43,No,13.451060917180014,1,store
College Graduate,Married,75794.0,754,160,625,63,32,48,1,7,5,12,3,0,36,Yes,12.744695414099931,0,store
PhD,Together,31497.0,108,1,28,13,1,4,2,3,1,4,8,0,61,No,13.793292265571527,1,store
College Graduate,Married,74268.0,199,66,315,97,174,41,1,4,3,5,2,0,68,No,13.60164271047228,0,store
High School,Together,13724.0,2,7,5,2,15,27,1,2,0,2,9,0,35,Yes,14.05886379192334,1,web
Master,Together,45143.0,202,5,74,11,5,14,3,6,1,5,7,0,58,No,13.073237508555783,1,web
PhD,Single,52569.0,85,0,3,0,0,7,1,2,0,4,3,0,56,No,12.465434633812457,1,store
PhD,Single,48432.0,322,3,50,4,3,42,5,7,1,6,8,0,50,Yes,13.927446954140999,1,web
Master,Together,17144.0,18,2,19,0,2,6,5,3,0,4,7,0,63,No,12.59958932238193,2,store
College Graduate,Single,36108.0,141,8,129,3,11,47,3,7,1,4,9,0,39,Yes,12.936344969199178,1,web
College Graduate,Married,76445.0,739,107,309,140,80,35,1,2,5,13,6,0,52,No,13.982203969883642,1,store
PhD,Married,36663.0,18,0,6,3,3,5,1,1,1,3,2,0,48,No,12.410677618069816,1,store
Master,Married,53843.0,378,0,88,19,4,73,4,8,5,3,7,0,58,No,13.23750855578371,1,web
